id	instagram_id	shortcode	media_url	caption	timestamp	location
37	17931582790136551	Bkqf9gIBDEB	public/media/37.jpg	An artistic warning in a department store that can make a New Yorker feel like a country mouse. No joke, they sold Picasso's here.	2018-06-30T21:33:49+0000	
38	17884034233230910	BkpD7uzhr4H	public/media/38.jpg	Posh graffiti in the other Soho	2018-06-30T08:09:40+0000	
39	17935469305088519	Bkb7YR0BO2h	public/media/39.jpg	I think this is Hamlet, but I don't remember goofy stalker amongst all the murderous insanity scenes	2018-06-25T05:44:48+0000	
40	17926457173140261	Bj0WpYkh3C3	public/media/40.jpg	More fun with maps, really nailed New Zealand. #ourearthsandwich	2018-06-09T20:53:26+0000	
41	17936936407113215	BjxaZmbBaPU	public/media/41.jpg	This is some phenomenal cover design, Bravo Economist	2018-06-08T17:28:31+0000	
42	17952234745058641	BjoApGCBt_J	public/media/42.jpg	Our Orwellian future is kinda cool when you can see 5 years of your life summarized in GPS history #r	2018-06-05T01:50:16+0000	
43	17915179219090651	BguDAQHg6st	public/media/43.jpg	Final day of our excursion, bright sun, a beautiful library, and a monestary complex to put kings to shame	2018-03-24T20:32:10+0000	
44	17925231673068530	BgMU6tEA2dC	public/media/44.jpg	A soaring cathedral for a dozen aging parishioners, religion might be done if a venue like this can't fill the seats	2018-03-11T18:14:31+0000	
45	17856470116235355	BgG5C3xgh49	public/media/45.jpg	Not all modern art is garbage, garbage can't give you seizures	2018-03-09T15:34:46+0000	
46	17930290192013133	BgG3N3YgzeG	public/media/46.jpg	This makes me feel a little guillotine-y... Vive le revolution!	2018-03-09T15:18:47+0000	
47	17915427928115490	BgG0c8sA2m4	public/media/47.jpg	I am loving this crazy brain coral pattern spicing up the classic arch	2018-03-09T14:54:38+0000	
48	17927429677032061	Bf6bSrCARBY	public/media/48.jpg	I have arrived at our Westminster embassy to press Texan geopolitical concerns with the Queen	2018-03-04T19:23:54+0000	
49	17905091428116952	Bd8J9ZrgftF	public/media/49.jpg	First panel of our art project complete. 1 down, 14 to go.	2018-01-14T18:28:08+0000	
50	17842543597238220	BdWIk6LA0ad	public/media/50.jpg	Camo and ammo. Merica! #murderontheorientexpress	2017-12-31T00:04:55+0000	
51	17896517203109062	Bb5x-cxlxUx	public/media/51.jpg	Caption contest	2017-11-25T03:17:18+0000	
52	17907113263020762	BbXVxyBlZ95	public/media/52.jpg	One day 70 degrees and the next freezing. Trees missed autumn too.	2017-11-11T18:16:43+0000	
53	17846319172211351	Ba1pneHlGyk	public/media/53.jpg	First meal prep in our new place and we made a friend	2017-10-29T16:15:54+0000	
54	17888547766073340	BYl_16pAZgh	public/media/54.jpg	"Friend: Hey, can you bring over a 6-pack tonight?\nMe: of severed duck heads?\nFriend: What?"	2017-09-03T21:19:28+0000	
55	17870323666193806	BYl0cUIgJ4j	public/media/55.jpg	These are the kind of emotions I want to have about my packaged goods	2017-09-03T19:39:51+0000	
56	17869007263102873	BT-P3JYAJdy	public/media/56.jpg	Suck it West Cost liberals, this is how NYC does inclusiveness #hatehasnohomehere	2017-05-12T00:44:15+0000	
57	17846675950185976	BO8nlfohWgI	public/media/57.jpg	If you ever wondered what singed hair looks like, I present Exhibit A. Also when starting a grill, light match first, then turn on gas.	2017-01-07T02:56:06+0000	
58	17854304815088693	BMxDvzMhjdz	public/media/58.jpg	Asian grocery stores are so fun	2016-11-13T22:08:30+0000	
59	17864140882047400	BMZgSVmhTmR	public/media/59.jpg	um, I don't think that's what I ordered...	2016-11-04T18:36:07+0000	
60	17843714491170471	BMFsW9thGGT	public/media/60.jpg	Big grape or little watermelon?	2016-10-28T01:56:47+0000	
61	17851578094083275	BKB1gIKhaeh	public/media/61.jpg	If you throw away all of your old luggage in a sweeping fit of Japanese minimalism, sometimes there can be consequences	2016-09-06T20:56:56+0000	
62	17842152916170511	BKBy0TNB2Ha	public/media/62.mp4	We ate this half a gallon of molten cheese and then slept for 14 hours straight, au revoir Switzerland!	2016-09-06T20:33:28+0000	
63	17842149598193270	BKBxxm8hgv3	public/media/63.jpg	Almost bought this but couldn't get reasonable assurance that it wouldn't have been an inadvertent campaign donation	2016-09-06T20:24:22+0000	
64	17862330631033423	BJh2296hn6u	public/media/64.jpg	Don't you ever forget	2016-08-25T10:53:06+0000	
65	17850619084083653	BJGdT9-BYeE	public/media/65.jpg	Cheetos, at least they're gluten free...	2016-08-14T19:30:22+0000	
66	17849407564092201	BH9t28Yhm2j	public/media/66.jpg	Stay classy	2016-07-17T13:30:24+0000	
67	17849450599100238	BH2pTuGjbo-	public/media/67.jpg	Outpost of Diagon Alley next dpor	2016-07-14T19:35:57+0000	
68	17852783131071339	BHtPzhwBK8m	public/media/68.jpg	Artistic drainage in the Red Hook of Seattle	2016-07-11T03:59:56+0000	
69	17859533572031162	BHsKjrFB-Wd	public/media/69.jpg	The future is here. It seems familiar somehow...	2016-07-10T17:54:50+0000	
70	17859036877029563	BHc4eqChBWI	public/media/70.jpg	Graced during Pride Week with a magic rainbow of hetero platonic friendship	2016-07-04T19:28:16+0000	
71	17858557927027320	BHc2mvchQS9	public/media/71.jpg	Wooden boat festival at Lake Union. Amidst the yatchs and antique boats on display, this homemade plywood box with sails stole the show for us	2016-07-04T19:11:53+0000	
72	17857662112017907	BG1zmIRFnEV	public/media/72.jpg	Hey little buddy, I missed you too	2016-06-19T15:15:13+0000	
73	17848377310121643	BGw4mBYFnHj	public/media/73.jpg	Welcome home?	2016-06-17T17:22:41+0000	
74	17857579060038514	BGsJV0PlnJc	public/media/74.jpg	All we really needed #ourearthsandwich	2016-06-15T21:12:49+0000	
75	17857643959054487	BGsB0KRFnGC	public/media/75.jpg	The Czechs are the original Bohemians, and their hipster descendants flourish in the bosom of the earth mother	2016-06-15T20:07:03+0000	
76	17848468447124117	BGo9Dl7lnCR	public/media/76.jpg	The decoratively arranged remains of 40,000 souls make a haunting hell-scape, but the company of field-tripping school children helps fortify the courage	2016-06-14T15:27:45+0000	
77	17849722585075649	BGh-AxAFnLs	public/media/77.jpg	I wonder how many people have dropped their phone taking this exact picture	2016-06-11T22:21:25+0000	
78	17856928993029128	BGh9bBSlnKI	public/media/78.jpg	Winter is coming	2016-06-11T22:16:16+0000	
79	17848276447096151	BGbP9N6FnGa	public/media/79.jpg	I thought I caught an opera singer on a surreptitious cigarette break, turns out it was just a flamboyant ticket scalper	2016-06-09T07:43:32+0000	
80	17858135377041516	BGRhG3AlnEe	public/media/80.jpg	Excellent recycling	2016-06-05T13:01:00+0000	
81	17850873469065313	BGQCWNplnGb	public/media/81.jpg	This bridge is where WWI began. Prince Franz Ferdinand of Austria was assassinated here by a teenager, setting in motion the events that ended the age of empires and created almost all the modern political nations and boundaries as we know them.	2016-06-04T23:12:58+0000	
82	17848040506108168	BGKaWx0lnLO	public/media/82.jpg	Nothing lasts forever, except for stone arches. It is now on my life to-do's to build at least one on this earth	2016-06-02T18:47:19+0000	
83	17848712908076832	BGHLPwKlnF4	public/media/83.mp4	Ah, romance...	2016-06-01T12:37:34+0000	
84	17857211344056932	BGGiHiblnN1	public/media/84.jpg	I had thought there was nothing more lovely in life than having a beer by the sea, then a pirate ship showed up	2016-06-01T06:38:11+0000	
85	17847844552091932	BF92a0iFnBw	public/media/85.jpg	Really hoping I get to throw a Molotov or flip a car before we leave Greece. That's a centaur btw.	2016-05-28T21:42:25+0000	
86	17847802783089117	BF3tRL3lnLE	public/media/86.jpg	Welcome to Greece	2016-05-26T12:27:00+0000	
87	17857721230026150	BF2-KC3FnEJ	public/media/87.jpg	If we ever achieve world peace through global cultural homogenization, it will be the Selfie that blazes the path	2016-05-26T05:35:20+0000	
88	17856992914054703	BF273hSFnAq	public/media/88.jpg	Turkey spells borrowed words like a precocious three-year-old. This has been a continuous source of joy for us and a reminder of how arbitrary English's phonetic rules are.	2016-05-26T05:15:20+0000	
89	17847889960094001	BF1x3C7FnHe	public/media/89.jpg	Bold, very bold.	2016-05-25T18:28:39+0000	
90	17850986311065455	BFzfRBlFnNq	public/media/90.jpg	Faraway place, faraway look	2016-05-24T21:07:41+0000	
91	17847895447117568	BFzY7ggFnN-	public/media/91.mp4	Baklava is just a gateway to the hard stuff	2016-05-24T20:12:19+0000	
92	17856791818001514	BFtSJJYFnMT	public/media/92.jpg	Some things we know about Turkey: 1. They love their country 2. Phenomenal horticulturalists	2016-05-22T11:17:34+0000	
93	17856539566028875	BFtQVuDFnH_	public/media/93.jpg	Any journey in Turkey exceeding 90 minutes requires at least one stop for a cup of apple tea and a thorough cleaning of the vehicle. We are not barbarians.	2016-05-22T11:01:49+0000	
94	17855702398024402	BFk8lUclnF0	public/media/94.jpg	I wonder if it's a rough neighborhood	2016-05-19T05:35:15+0000	
95	17857176352062063	BFk67c3FnDY	public/media/95.jpg	Troglodyte castle	2016-05-19T05:20:48+0000	
96	17857049914017425	BFgrsuwlnEz	public/media/96.jpg	Put a helmet on her and Wela has no fear, taunting the 7th story of a canyon-side dwelling like a Eyrie sky cell	2016-05-17T13:50:46+0000	
97	17856796867025882	BFgoDnNlnLu	public/media/97.jpg	Jordan had some crazy rocks, but Turkey is giving it a run	2016-05-17T13:18:56+0000	
98	17850667522064656	BFgmAFmFnG-	public/media/98.jpg	This ventilation shaft descends 85 meters into a Tolkien-esque underground city that could once shelter 30,000 people. Not a very photogenic place but mind-blowing	2016-05-17T13:00:58+0000	
99	17850333787068558	BFUFgmklnPJ	public/media/99.mp4	Saying hello to the locals	2016-05-12T16:26:10+0000	
100	17857251190002804	BFJu2Y8lnBK	public/media/100.jpg	Standing in for some absentee statues	2016-05-08T15:55:46+0000	
101	17856392107061919	BE_ilZHlnCk	public/media/101.jpg	Third holiest site in Islam, vigilantly policed by volunteers who dinged us for holding hands	2016-05-04T16:56:11+0000	
102	17848078849076509	BE_gbGSFnNl	public/media/102.jpg	In commemoration for Ted Cruz's valiant last stand, L'chaim.	2016-05-04T16:37:18+0000	
103	17847146626080468	BE_eyHyFnJQ	public/media/103.jpg	A rebellious Israeli teenager chose to express his angst and deface the boardwalk by drawing this kitty, shittily.	2016-05-04T16:22:58+0000	
104	17847885544078535	BE31dU0lnAU	public/media/104.jpg	This undercover IDF officer and I are about equally skilled at being inconspicuos. #nailedit	2016-05-01T17:07:11+0000	
105	17847878359075335	BExyAP_lnAP	public/media/105.jpg	Just like in the movie!	2016-04-29T08:41:33+0000	
106	17855472355029527	BEohmBYFnE8	public/media/106.mp4	Grumpy grumps	2016-04-25T18:25:00+0000	
