id	instagram_id	shortcode	media_url	caption	timestamp	location
11	18063726055196282	B4jSd1mDW2H	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/627802284_18390910585196282_182279505608368352_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=mz8ji4FUq5UQ7kNvwFpZ-eL&_nc_oc=AdrwsHgHupSSjvOb1b4B3qc9Dx1wludI-CnLMwSN-uzw6QqhhP3surP6FegNoB3s8Fk&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=3UTPT7r4W4d-OXF5gknV8g&_nc_tpa=Q5bMBQFdtfnZhfJOcO6q8OBFfQree9BhRQ06_LT5bw-rW0aqh41P36c-_RwHre6jSzR0GhMzDs_XKV5YjVo&oh=00_Af0gd9Pa-jYrc6WK4mF14NVvQdL6mWgfamZAI_KoRsdOLA&oe=69EE07BE	"Sometimes, someone hands you a poncho and some props, and all your thoughtful cultural appreciation goes out the window"	2019-11-07 04:49:06+00	Las Pirámides de Teotihuacán. México
12	18037151035217175	B4gp4YxDDJP	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/625039042_18325350706217175_6959831103561041652_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=EcIhgoCt3rMQ7kNvwERQoM6&_nc_oc=AdoBYIzmupk3IE5CPvuhxoEiNs5ilBVmis6PSjMNeMCJC1MFnGMiMlhmOk6IZUroEyY&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=MMWdOtWeGTPZcVZBgTtQhQ&_nc_tpa=Q5bMBQErRgyoy0efHPY70J-TDx24XYEb-zSzMm4PZdHsEcZH0_xBhWVp7nG-7N6M8ZhGL7ElfwdYYhNthT0&oh=00_Af2-oGfbXHFKlLXHEXUEUy7I3XhhBi11uPjtsYoX6mHgyw&oe=69EE1A27	"In Mexico, Beijing duck roasts with all the fiery drama of a ritual fit for Montezuma"	2019-11-06 04:15:59+00	El Dragón Restaurante Chino
13	18079018615093695	B4eJItyjLl4	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/630884094_18379293970093695_2484908765148236911_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=b7AzJBmJrJ0Q7kNvwFaSkrS&_nc_oc=AdogCdgTXhNn3HDxyAtxMaMRR_mqyIxHo2IOMkondrPlCE8SV4PXXSOLJ6QdGirFflw&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=0oTKo3e2qJ8VBZkTwQfoYg&_nc_tpa=Q5bMBQHwCZk4a7WTEBS7zp6VP3PYNfw785DPYw2Es1FLZrIQg9fW_6bR-y9COliduooi5XtsTeHVVw561sk&oh=00_Af2X4MQV06RmWS6GQmY9QC8ZrgdfhVkJtQktF_U1opLu8A&oe=69EDF6EC	The magical floating stacks blur a library visit with a trip through the Matrix	2019-11-05 04:51:22+00	Biblioteca José Vasconcelos
14	18112431550007109	B4akEkeBpI_	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/640281641_18573306163007109_3980861801149196648_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=iOk89f9iXWQQ7kNvwFeiWW_&_nc_oc=AdrwniA8Wj7FM-uuAEMB8v_6hY8Y8e9yW-Zs0yaqLO8Vq_06UpcHsfn9Oz4x2x-MTKM&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=UJ3pIxTkV4nAtfH1Jvig-Q&_nc_tpa=Q5bMBQGIct7B8EFbPEpyxRPcQJ3RPIIkuwOYK_IOaFDxUDXTAkAHFD1r_Njj58chMcdzjXickvPBmqgDCr0&oh=00_Af32DA9NflAGmJb2Y8YGCkWZsZyJI1fZ3A8gOAnVx6qVXw&oe=69EE0048	"Enjoy your coffee, Cthulhu watches over you"	2019-11-03 19:29:46+00	El 123
15	17860734715562956	B4Y42VQDVCO	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/624184210_18122873950562956_4761041264294309260_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=cPl0bm9s660Q7kNvwEZmfWN&_nc_oc=Adqf6LQErmurlAREDgrbL1hnE2YujBJKxq1E-KHxAFplBJXDjvDlsThJp-evDDBAeXg&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=2ZUpRC1_bm_7KQB9c_6UjQ&_nc_tpa=Q5bMBQH-w3DxHWIn6xxAq7pyJD6ieUrBY7A-ek9EEdgGp0q-OSbfRyfJD6jJ9zb_1XJuArZbXf6sBuyohkk&oh=00_Af3pdZ4o-35KKBGGtNeKe6NrpMA4oAzPXHjlXEtdOTqe4Q&oe=69EE156C	Feliz Dia de los Muertos!	2019-11-03 03:52:51+00	Ciudad de Mexico CDMX
16	18078166936187059	B4BrPSyDgSn	https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/629957396_18419370454187059_966929171336115448_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=5ftNfOxgGp4Q7kNvwFACtxN&_nc_oc=Adp1pqRYoPiplr5sTvL4GBO3axTIdvaK0O1kaZ6ea3nKSPDQl2VFyzLB00VRyCTZcpg&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=_eIp7pYMcz4qSZWLYF5RDg&_nc_tpa=Q5bMBQHhEQjj0Y7nPs3CvbnGqwTWTfCO1y8BvbWAm468_iswbjaxtGSq2jNANWq4T2LVg9ixuFLQnKFx1nI&oh=00_Af1BWgeKu31Ffrf5xWjCNsavX7D4oF86jq-anCs2sLHVYQ&oe=69EDF008	Courtesy of the most passionate volunteer iphone photographer ever. Really brought the levity to an evening with adolf	2019-10-25 03:31:23+00	Hell's Kitchen
17	18104787694036950	B3T7cNwjiCd	https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/640980493_18561580438036950_2939248026817503808_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=k2FKZCCqcZQQ7kNvwEVOY7X&_nc_oc=Ado-HEbb2Eo8w9h4n0YVkY2Xi9EA925WUBfg73kOUSIzro1ZvtgfGi3axgDMTsILu9Y&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=U0JWmaeymUetZEBeqdLmcA&_nc_tpa=Q5bMBQF5ZdtnuZ2SsxOGm9UFpFrJgdgG6zdj0de-5L7o29dkvSYazx1Jf7ezYwhwd2ufD3ODo0iW9wUo-6k&oh=00_Af0qcRx5qPXazFgwmbHkamr2tilROsYdL8jv1VRa06razQ&oe=69EDE9B0	Soft serve and plywood. Our pilgrimage to the OG temple of Swedish culture is truly complete.	2019-10-07 09:07:54+00	"Ikea, Stockholm, Sweden"
18	17927644093321881	B2paAgIh_Pv	https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/621402108_18207511978321881_8817757874198636146_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=lkjD4sKDuC4Q7kNvwFtUdWP&_nc_oc=Adr61PUQ6EVnBGEj8LijnuXxcTCxb60fFIhLwMDp843dk3T6JogfOX8HzsSDAR2xWfQ&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=1jpn_yQ5au3ekBbb-lCFcA&_nc_tpa=Q5bMBQEYyPTLBZinm9GOSXpe7LIY_9Ijvb9ymQ4-qEXilq4jKSudeRYZG8jd_ndCvwirTOXpHqo2clRPukA&oh=00_Af10M8p-HBFDkfyPwcULstESw3a4Cv5DxGJ1BtXVbveuZQ&oe=69EDEBFC	Thanks for the memories 540. Onward and upward!	2019-09-20 20:47:39+00	"Hells Kitchen, New York"
19	18023902987174262	BxbPatKBeTk	https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/629785959_18328696573174262_4920125762487692973_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMiJ9&_nc_ohc=h6XxKPyGGrEQ7kNvwFuAzS2&_nc_oc=Ado3WwYpgCGRNp_D1Cl8gYndLuVokeqxsWlD_J82Gsy7HL9MnzELA-c1BTB-Poz6tmw&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=8VhipprmeMRZ1h-fCn_10A&_nc_tpa=Q5bMBQF5Z0UB91sO15YDsekAQmdLraWH7Duh9KE5QNAsNxPE7d12dhpun5gxZZnjw-xsOStZ38sfPra26xI&oh=00_Af3JjOZnUjNwiB8BbRfUn9e-XLoyEYMlmD641utnVNXZRg&oe=69EDEFD7	"Botched translation or profound truth, I genuinely cannot say."	2019-05-14 02:08:46+00	Aeropuerto Jose Maria Cordova De Medellin
20	18049782940100653	BxbM1kQBraE	https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/628096408_18451644802100653_7937661314579954926_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=C9pNmd6t-o4Q7kNvwHrM1QK&_nc_oc=AdpwdIrSEQjr5kL33amlkK0F-v_v87GNbkm_aVXKOAJmttFYTJZDlg435O47_bvKbAQ&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=w2Yk6lMGEfRiOIt3-6_FZA&_nc_tpa=Q5bMBQEWfQKvtxsI7QvNvA-KJzU__ArBFEfKZbe_GrLcTC3SxRIRQ0qOYqlEH7OMNc_o0qJY9_lkbboizNI&oh=00_Af1GA-nshBzR1vdU6Rgs_RpQB4KmgGlutm0n4atlMlOwVA&oe=69EDFAA5	Mom being casually fabulous	2019-05-14 01:46:13+00	"Plaza Botero, Carabobo, Medellín, Antioquia"
